,F,I,H,H-tilde,H-tilde_std,N
TMEM209,1.238619218260963e-05,0.03125,5.90625,5.9375,0.03125,64
CEP41,3.87068505706551e-06,0.0,4.321928094887363,4.321928094887363,0.0,20
MESTIT1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MEST,1.935342528532755e-06,-0.10000000000000009,3.321928094887362,3.221928094887362,0.09999999999999894,10
AC007938.2,7.741370114131019e-07,0.5,1.5,2.0,0.0,4
COPG2,4.838356321331887e-06,0.16000000000000014,4.483856189774724,4.643856189774724,0.0,25
TSGA13,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
KLF14,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC016831.7,1.97404937910341e-05,0.20237359076051042,6.3020877193164235,6.504461310076934,0.003700428933066529,102
LINC00513,2.0321096549593926e-05,0.10943071424450501,6.352340755761361,6.461771470005866,0.009523809524091948,105
AC016831.1,9.676712642663775e-06,0.1350977500432693,5.388758439731455,5.523856189774724,0.0,50
AC016831.5,3.986805608777475e-05,0.13958683253477489,7.136577165459217,7.276163997993992,0.046163956331656014,206
AC058791.1,3.522323401929614e-05,0.24441727173276906,6.8237095112755215,7.068126783008291,0.016483516483387077,182
MKLN1,3.541676827214942e-05,0.2944656762590636,6.867998608704912,7.162464284963976,0.049903449471373255,183
PODXL,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PLXNA4,1.5482740228262038e-06,0.5,2.5,3.0,0.0,8
CHCHD3,2.438531585951271e-05,0.07547440479624523,6.6101000623372945,6.68557446713354,0.015873015872889723,126
EXOC4,2.9804274939404425e-05,0.1312940321355427,6.854553141634096,6.985847173769638,0.019480519480753897,154
SLC35B4,9.676712642663775e-06,0.06754887502163509,5.468758439731455,5.53630731475309,0.06754887502158002,50
AKR1B1,3.967452183492147e-05,0.07302252328584835,7.187802111605587,7.260824634891435,0.03270709642498727,205
BPGM,9.483178389810499e-06,0.09703852045231542,5.436038670601668,5.533077191053984,0.0,49
AC009276.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CALD1,9.676712642663775e-07,0.9509775004326937,1.3709505944546685,2.321928094887362,0.0,5
AGBL3,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
CYREN,1.5095671722555488e-05,-0.01765953527027886,6.1315560650160945,6.113896529745816,0.007981490371370867,78
TMEM140,4.25775356277206e-06,0.0,4.459431618637297,4.459431618637297,0.0,22
AC083862.2,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
WDR91,8.709041378397396e-06,0.0,5.358519762996341,5.358519762996341,0.0,45
AC009542.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CNOT4,4.4512878156253366e-05,0.0957779487195003,7.264226640197806,7.360004588917306,0.06251062500467941,230
NUP205,9.096109884103948e-06,0.0425531914893611,5.4694824686989145,5.512035660188276,0.0,47
STMP1,0.00010063781148370325,0.23506308303935608,7.901123981618704,8.13618706465806,0.06720785219011716,520
AC091736.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC015987.1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
MTPN,0.0002020497599788196,0.36709615968933207,8.1853404572657,8.552436616955031,0.017728980867835177,1044
AC024084.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
CREB3L2,2.961074068655115e-05,0.12163163708782143,6.782687251299903,6.904318888387724,0.011469852955500936,153
TRIM24,1.722454850394152e-05,0.25291882027333656,6.0992191050750835,6.35213792534842,0.011235955056410382,89
SVOPL,5.806027585598265e-07,1.584962500721156,0.0,1.584962500721156,0.0,3
ZC3HAV1L,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ZC3HAV1,0.00011457227768913909,0.1577628746256856,8.070227406231233,8.227990280856918,0.025520053522832563,592
TTC26,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
UBN2,1.7805151262501344e-05,0.06111474183606802,6.284431521274405,6.345546263110473,0.0041026494681264,92
FMC1,2.322411034239306e-05,-0.045751874963942285,6.604685074721099,6.558933199757156,0.06870927081529819,120
LUC7L2,4.2577535627720606e-05,0.1032932035261922,7.170888065689214,7.274181269215406,0.005975432916985469,220
AC083880.1,3.0965480456524077e-06,0.23468046888521688,3.702819531114783,3.9375,0.0625,16
HIPK2,4.0255124593481304e-05,0.3548627618816864,6.920257357685153,7.275120119566839,0.02080534142330321,208
TBXAS1,9.773479769090412e-05,0.615786721633107,7.462773093844625,8.078559815477732,0.014441402752863975,505
PARP12,2.3804713100952885e-05,0.11995843497693848,6.578653631337911,6.698612066314849,0.016260162601758953,123
KDM7A,4.548054942051974e-05,0.2138921808786831,7.185862637953092,7.399754818831775,0.013808989352086003,235
SLC37A3,6.967233102717918e-06,0.13208020839342982,4.871178126382215,5.003258334775645,0.0,36
RAB19,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MKRN1,8.263912596834863e-05,-0.006756758076519986,7.929869733832167,7.923112975755647,0.01129829097363884,427
ADCK2,9.87024689551705e-06,0.019607843137254832,5.593993969422476,5.613601812559731,0.01960784313729217,51
NDUFB2,0.0001681812657294964,0.11708343993709036,8.359439000260775,8.476522440197865,0.012443907782532262,869
NDUFB2-AS1,1.5482740228262038e-06,0.0,3.0,3.0,0.0,8
BRAF,2.99978091922577e-05,0.11706610985630128,6.861513679425912,6.978579789282214,0.03777259982112327,155
MRPS33,3.8900384823508376e-05,0.017213145618269365,7.213046218456004,7.230259364074273,0.01019867032330259,201
AGK,7.547835861277744e-06,0.02564102564102555,5.1828381162981465,5.208479141939172,0.025641025641041582,39
AC004918.1,3.87068505706551e-06,0.0,4.321928094887363,4.321928094887363,0.0,20
KIAA1147,1.3934466205435836e-05,-0.005242274320579554,6.031036112553423,6.025793838232843,0.06079782987617468,72
SSBP1,0.00010779857883927445,0.012073175114917234,8.135940155805773,8.14801333092069,0.05455087580204043,557
TAS2R4,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
MGAM,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
CLEC5A,3.87068505706551e-06,0.1811278124459137,3.9219280948873627,4.103055907333276,0.11887218755407968,20
AC245088.2,3.8706850570655096e-07,1.0,0.0,1.0,0.0,2
TRBV3-1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TRBV4-2,3.8706850570655096e-07,1.0,0.0,1.0,0.0,2
TRBV6-2,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
TRBV11-1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TRBV14,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TRBV20-1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TRBV21-1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
TRBV24-1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
MTRNR2L6,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
TRBV28,7.741370114131019e-07,0.5,1.5,2.0,0.0,4
TRBC1,0.00015540800504118023,1.575949334050879,6.805092378162598,8.381041712213477,0.030547207413392674,803
TRBC2,0.0001705036767637357,0.9094787117274645,7.512885597039377,8.422364308766841,0.0011609802318063346,881
EPHB6,2.1288767813860303e-05,0.40120301139313774,6.167634486212597,6.568837497605735,0.01252221591924617,110
KEL,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
GSTK1,0.0001997273489445803,0.09431169663243111,8.467784585881898,8.562096282514329,0.03244834052147887,1032
TMEM139,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
CASP2,2.2062904825273405e-05,0.1448225877572531,6.479691220248159,6.624513808005412,0.05048146931732285,114
CLCN1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
FAM131B,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC093673.1,1.3547397699729285e-05,0.32156821434752736,5.7077148025974385,6.029283016944966,0.07142857142861304,70
ZYX,0.00010741151033356789,0.47166914681644734,7.64960589105638,8.121275037872827,0.017099504496471296,555
EPHA1,3.2900822985056833e-06,0.05882352941176494,3.9698157824268097,4.028639311838575,0.05882352941175572,17
EPHA1-AS1,6.580164597011367e-06,0.14705882352941213,4.85216872360328,4.999227547132692,0.029411764705908058,34
TAS2R41,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TCAF2,2.12887678138603e-06,0.0,3.4594316186372973,3.4594316186372973,0.0,11
TCAF2C,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
TCAF1,1.2966794941169458e-05,0.3770845150222444,5.465124078420602,5.842208593442846,0.04477611940306659,67
OR2A25,2.5159452870925815e-06,0.0,3.700439718141092,3.700439718141092,0.0,13
ARHGEF35,2.322411034239306e-06,0.396240625180289,3.188721875540867,3.584962500721156,0.0,12
AC004889.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC074386.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
OR2A7,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
OR2A1-AS1,1.161205517119653e-06,-0.16666666666666696,2.584962500721156,2.418295834054489,0.16666666666666904,6
ARHGEF5,2.12887678138603e-06,-0.09090909090909083,3.4594316186372973,3.3685225277282065,0.09090909090908954,11
TPK1,1.2966794941169458e-05,0.10081921645020131,5.816016242664287,5.9168354591144885,0.0,67
CNTNAP2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
AC005229.4,2.9030137927991324e-06,0.0,3.9068905956085187,3.9068905956085187,0.0,15
CUL1,2.92236721808446e-05,0.004999254981215451,6.91877121279203,6.923770467773245,0.004999254980309506,151
EZH2,9.676712642663775e-06,0.20000000000000018,5.323856189774724,5.523856189774724,0.0,50
GHET1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
PDIA4,4.1416330110600955e-05,0.20040756427761153,7.146680946610752,7.347088510888364,0.06374816008210278,214
ZNF786,5.031890574185163e-06,0.11538461538461497,4.469670487371861,4.585055102756476,0.03846153846153928,26
ZNF425,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
ZNF398,4.838356321331887e-06,0.20000000000000018,4.403856189774724,4.603856189774724,0.039999999999997794,25
ZNF282,5.806027585598265e-06,0.10000000000000053,4.773557262275185,4.8735572622751855,0.03333333333333594,30
ZNF212,4.644822068478612e-06,-0.18239348962840563,4.584962500721156,4.4025690110927505,0.01572682296173478,24
ZNF783,8.321972872690847e-06,0.0,5.333241498888144,5.333241498888144,0.04651162790693948,43
ZNF777,5.4189590798917135e-06,0.0,4.7359263506290326,4.7359263506290326,0.07142857142853844,28
ZNF746,1.1805589424049805e-05,-0.05536793034560272,5.832376681825182,5.777008751479579,0.042992725392101555,61
KRBA1,3.2900822985056833e-06,0.23529411764705888,3.85216872360328,4.087462841250339,0.0,17
ZNF467,5.2447782523237656e-05,0.5594477707090899,6.969051455082759,7.528499225791849,0.030496909618232208,271
SSPO,1.7418082756794795e-06,0.22222222222222232,2.94770277922009,3.169925001442312,0.0,9
ZNF862,4.0642193099187856e-06,0.04761904761904745,4.297079327540666,4.344698375159713,0.047619047619042204,21
AC004877.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ATP6V0E2-AS1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
ATP6V0E2,2.0708165055300477e-05,0.08993043223288133,6.416654953670647,6.506585385903528,0.0035275116923750376,107
ACTR3C,2.5159452870925815e-06,0.0,3.700439718141092,3.700439718141092,0.0,13
LRRC61,3.483616551358959e-06,-0.05555555555555536,4.169925001442312,4.114369445886757,0.055555555555545685,18
ZBED6CL,2.9030137927991324e-06,0.06666666666666687,3.7735572622751854,3.8402239289418523,0.06666666666665856,15
REPIN1,3.232022022649701e-05,-0.09463964213903253,7.030293813380316,6.935654171241284,0.12311202239148505,167
ZNF775,5.9995618384515405e-06,0.06451612903225801,4.825164052322359,4.889680181354617,0.0,31
AC073111.5,1.2192657929756355e-05,-0.03174603174603163,5.850295796515789,5.818549764769758,0.03174603174600327,63
LINC00996,7.160767355571193e-06,2.0300847010393164,3.098287583508552,5.1283722845478685,0.08108108108109746,37
GIMAP8,4.102926160489441e-05,0.21399344827044597,7.100285312931304,7.31427876120175,0.07277064380253953,212
GIMAP7,0.0002179195687127882,0.39970104568626397,8.23776425924106,8.637465304927323,0.008788017327388082,1126
GIMAP4,0.00014186060734145092,0.211792158648354,8.120817728521345,8.3326098871697,0.02426800740052406,733
GIMAP6,3.502969976644286e-05,0.04756707444440256,7.073771768416003,7.121338842860405,0.034503383965798516,181
GIMAP2,4.1416330110600955e-05,-0.0049062277339020355,7.271703785405909,7.266797557672007,0.0049062277346130665,214
GIMAP1,0.00011263693516060634,0.17325583290645774,8.021840701310072,8.19509653421653,0.05464745745216649,582
GIMAP5,3.87068505706551e-06,0.09999999999999964,4.1219280948873624,4.221928094887362,0.10000000000000782,20
TMEM176B,0.00010083134573655653,1.0794831990009106,7.049550632515534,8.129033831516445,0.011030323890949208,521
TMEM176A,3.94809875820682e-05,0.7350012164067916,6.546128192986898,7.28112940939369,0.06036566294873857,204
AOC1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
KCNH2,7.741370114131019e-07,0.5,1.5,2.0,0.0,4
NOS3,1.161205517119653e-06,-0.16666666666666696,2.584962500721156,2.418295834054489,0.16666666666666904,6
ATG9B,4.451287815625336e-06,0.08695652173913082,4.349648912578752,4.436605434317883,0.0869565217390951,23
ABCB8,1.6063342986821865e-05,0.04819277108433706,6.149076931320859,6.197269702405196,0.04819277108442913,83
ASIC3,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
CDK5,1.2773260688316182e-05,0.259580776564321,5.688185407171682,5.947766183736003,0.005718844713506991,66
SLC4A2,1.5289205975408762e-05,0.24822329714476954,5.928975172551321,6.177198469696091,0.0506329113923901,79
FASTK,4.199693286916078e-05,-0.01336467525294971,7.399204732522403,7.385840057269453,0.06338657835086829,217
TMUB1,2.109523356100703e-05,-0.02406014907264442,6.632818384390105,6.6087582353174605,0.012637098633861633,109
AGAP3,1.9546959538180824e-05,0.14608799507092485,6.294301705502652,6.440389700573577,0.039603960396031625,101
AC021097.2,3.8706850570655096e-07,1.0,0.0,1.0,0.0,2
ABCF2,2.5159452870925815e-06,0.15384615384615374,3.5465935642949384,3.700439718141092,0.0,13
ABCF2.1,1.586980873396859e-05,0.0,6.1868202973010105,6.1868202973010105,0.024390243902456355,82
CHPF2,2.2062904825273405e-05,0.13605065793269233,6.462147360599036,6.598198018531728,0.041709539492663705,114
SMARCD3,3.309435723791011e-05,0.3006815425052025,6.704908637703237,7.00559018020844,0.024165679843465515,171
AC021097.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
NUB1,5.8060275855982645e-05,0.1563443790866632,7.5000104939910965,7.65635487307776,0.028602099097741848,300
WDR86,2.322411034239306e-06,0.16666666666666652,3.4182958340544896,3.584962500721156,0.0,12
CRYGN,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
RHEB,5.167364551182455e-05,0.14166430803697505,7.4289794878658375,7.570643795902813,0.04046749152504609,267
PRKAG2,5.457665930462369e-05,0.10139068625006065,7.49656088242556,7.5979515686756205,0.04371457807093744,282
PRKAG2-AS1,1.2773260688316182e-05,0.04545454545454586,5.862575937540272,5.908030482994818,0.07575757575753847,66
GALNT11,1.7805151262501344e-05,0.09372343748824186,6.284431521274405,6.3781549587626465,0.014972214685654529,92
AC006017.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
KMT2C,9.676712642663774e-05,0.26145317566499315,7.871851484622676,8.133304660287669,0.011289700439807857,500
LINC01003,1.9546959538180824e-05,-0.021606574141585178,6.440389700573577,6.4187831264319914,0.16022043552771217,101
XRCC2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ACTR3B,3.483616551358959e-06,0.11111111111111072,4.058813890331201,4.169925001442312,0.0,18
PAXIP1-AS2,8.128438619837571e-06,0.04761904761904745,5.297079327540666,5.344698375159713,0.047619047619042204,42
PAXIP1,5.9995618384515405e-06,0.22580645161290303,4.696131794257843,4.921938245870746,0.03225806451611081,31
AC093726.2,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
PAXIP1-AS1,7.160767355571193e-06,0.0540540540540535,5.101345257520842,5.155399311574896,0.0,37
AC144652.1,1.1031452412636703e-05,0.05263157894736814,5.692539136971758,5.7451707159191265,0.017543859649293586,57
INSIG1,4.296460413342716e-05,0.6004391035292294,6.8053972019808295,7.405836305510059,0.03603603603611757,222
AC009403.1,7.74137011413102e-06,0.07500000000000018,5.221928094887363,5.296928094887363,0.024999999999846523,40
RBM33,5.322191953465076e-05,0.06492637444463067,7.531802297517216,7.596728671961847,0.028199590916957597,275
SHH,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
LINC01006,1.7418082756794795e-06,0.0,3.169925001442312,3.169925001442312,0.0,9
RNF32,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AC005534.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
LMBR1,6.967233102717918e-06,0.05555555555555536,5.058813890331201,5.114369445886757,0.055555555555545685,36
NOM1,1.703101425108824e-05,0.11348959347180188,6.182561982539567,6.296051576011369,0.06389268464674747,88
UBE3C,2.5546521376632364e-05,-0.07104124053849858,6.820835217810522,6.749793977272024,0.035019365522099215,132
DNAJB6,0.00010644383906930152,-0.013513149562335514,8.157098111354504,8.143584961792168,0.011359791298902995,550
AC006372.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PTPRN2,4.644822068478612e-06,0.0,4.584962500721156,4.584962500721156,0.0,24
AC005481.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC011899.2,4.838356321331887e-06,0.3101955000865386,4.293660689688186,4.603856189774724,0.039999999999997794,25
AC011899.3,3.0965480456524077e-06,0.125,3.875,4.0,0.0,16
NCAPG2,1.935342528532755e-06,-0.10000000000000009,3.321928094887362,3.221928094887362,0.09999999999999894,10
ESYT2,4.0255124593481304e-05,0.10331838940227467,7.220754922416008,7.324073311818283,0.0011784254713374685,208
WDR60,1.4321534711142386e-05,0.22972972972972983,5.912156068331653,6.141885798061383,0.04054054054054873,74
VIPR2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
PLCXD1,6.580164597011367e-06,0.0,4.96981578242681,4.96981578242681,0.05882352941175572,34
GTPBP6,4.760942620190577e-05,0.010202337415963214,7.4805277553727985,7.490730092788762,0.04926591658036356,246
LINC00685,2.2062904825273405e-05,0.2368421052631584,6.405215562391377,6.6420576676545355,0.015393750018832567,114
PPP2R3B,8.709041378397396e-06,-0.13333333333333375,5.4474086518852305,5.314075318551897,0.04444444444447012,45
AL732314.6,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AL732314.4,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AL672277.1,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
CSF2RA,4.838356321331887e-05,0.6125769109610424,6.883058048787114,7.495634959748156,0.05203202486200882,250
IL3RA,1.4902137469702213e-05,1.602045588685824,4.4959097831779085,6.0979553718637325,0.012987012987047684,77
SLC25A6,0.0006740798026879585,0.3048876546892636,8.575346636767014,8.880234291456278,0.02165734666437462,3483
LINC00106,1.935342528532755e-06,0.0,3.321928094887362,3.321928094887362,0.0,10
ASMTL-AS1,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
ASMTL,1.5676274481115314e-05,0.19271161079551558,5.915596571074745,6.10830818187026,0.024691358024766907,81
P2RY8,4.219046712201406e-05,0.08317583143690488,7.230183349936815,7.31335918137372,0.05565289565698918,218
AKAP17A,6.328570068302109e-05,0.07146616983357745,7.627387459955417,7.698853629788994,0.07120973852137966,327
ASMT,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AL683807.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
DHRSX,1.722454850394152e-05,0.051938834257508226,6.2510143298428025,6.302953164100311,0.060420716304256175,89
ZBED1,2.99978091922577e-05,0.11802369839717475,6.7897755150467916,6.907799213443966,0.06984349824000997,155
LINC00102,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CD99,0.00022237085652841354,0.20535759056391534,8.439911454497345,8.64526904506126,0.004849197505362705,1149
ARSD,1.1805589424049805e-05,0.3362258197430643,5.512544304705068,5.848770124448133,0.04918032786884357,61
ARSE,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
PRKX,3.328789149076339e-05,0.11745240695903458,7.006852164658972,7.124304571618007,0.0533852557459847,172
BX890604.1,3.0965480456524077e-06,0.0,4.0,4.0,0.0,16
FAM239A,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PUDP,6.967233102717918e-06,-0.13888888888888928,5.169925001442312,5.031036112553423,0.0833333333333665,36
STS,5.806027585598265e-06,0.13333333333333375,4.7068905956085185,4.840223928941852,0.0,30
PNPLA4,8.51550712554412e-06,0.022727272727272485,5.277613436819116,5.300340709546388,0.022727272727255287,44
ANOS1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TBL1X,5.2447782523237656e-05,0.16276229801113118,7.339722415843246,7.502484713854377,0.03339458573824986,271
GPR143,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
WWC3,2.0514630802447204e-05,0.11089516511474962,6.475515855486185,6.586411020600934,0.009433962264422559,106
CLCN4,2.9030137927991324e-06,0.2666666666666666,3.640223928941852,3.9068905956085187,0.0,15
AC073529.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
HCCS,1.6643945745381694e-05,0.15840181684788668,6.170450801213725,6.328852618061612,0.004388880826715823,86
ARHGAP6,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
AC004554.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MSL3,5.631846758030317e-05,-0.0007535427796350191,7.567868899534968,7.567115356755333,0.0004991306762047565,291
PRPS2,1.6450411492528416e-05,0.016205220600961745,6.259333436112249,6.275538656713211,0.039734632365659446,85
TLR7,9.483178389810499e-06,0.03311339283506687,5.451444537992759,5.484557930827826,0.007702933695374139,49
TLR8,2.9804274939404425e-05,0.5291300422863525,6.3874152549639795,6.916545297250332,0.005309974101647236,154
TMSB4X,0.007256953879239271,0.26049664430688146,8.77247409523288,9.032970739539762,0.0016218214995775493,37497
AC079171.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TCEANC,1.935342528532755e-06,0.0,3.321928094887362,3.321928094887362,0.0,10
RAB9A,2.709479539945857e-05,-0.16348013396720518,6.966748106215228,6.8032679722480225,0.049194419681498215,140
TRAPPC2,1.799868551535462e-05,-0.043010752688172005,6.380504106783692,6.33749335409552,0.0,93
OFD1,6.173742666019488e-05,0.33503656278986416,7.367044242983417,7.7020808057732815,0.013722394203847112,319
GPM6B,1.0063781148370326e-05,0.7676182107864165,4.81743689197006,5.585055102756477,0.0,52
GEMIN8,4.451287815625336e-06,-0.04347826086956541,4.523561956057013,4.480083695187448,0.043478260869537336,23
FANCB,4.644822068478612e-06,0.04166666666666696,4.501629167387823,4.54329583405449,0.04166666666657667,24
MOSPD2,2.5159452870925813e-05,0.2054227289777586,6.49144819757727,6.696870926555029,0.006190924901676268,130
ASB9,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PIGA,9.676712642663775e-06,-0.0075488750216345935,5.483856189774724,5.47630731475309,0.007548875021643236,50
CA5B,1.9934028043887375e-05,-0.09708737864077754,6.4776677601509185,6.380580381510141,0.02674648060354321,103
INE2,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ZRSR2,2.2256439078126683e-05,-0.062020271767350366,6.636794398770462,6.574774127003112,0.031500489121125214,115
AP1S2,0.0003539741484686409,0.9996229453944245,7.764085331669223,8.763708277063648,0.01774521245016441,1829
CTPS2,2.12887678138603e-06,0.09090909090909083,3.2776134368191157,3.3685225277282065,0.09090909090908954,11
SYAP1,4.760942620190577e-05,0.23127582516089884,7.255795184173025,7.487071009333924,0.06504065040648958,246
TXLNG,1.8192219768207896e-05,0.1888817819379094,6.112995500567776,6.301877282505686,0.03191489361716434,94
RBBP7,5.747967309742282e-05,0.2082945126706397,7.42990143385061,7.6381959465212494,0.0453193342400072,297
REPS2,3.2900822985056833e-06,0.0588235294117645,3.85216872360328,3.9109922530150447,0.05882352941178592,17
NHS,5.031890574185163e-06,0.5580682693971903,4.103909910282363,4.661978179679553,0.03846153846153928,26
SCML1,1.6063342986821865e-05,0.42192228926089115,5.784442443290853,6.206364732551744,0.02409638554203027,83
SCML2,7.741370114131019e-07,0.5,1.5,2.0,0.0,4
CDKL5,3.6771508042122342e-06,0.05263157894736903,4.142664355548848,4.195295934496217,0.052631578947340746,19
PPEF1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PHKA2,1.412800045828911e-05,0.09924811640872022,5.915851956140291,6.015100072549012,0.0,73
PDHA1,2.651419264089874e-05,0.02644201641546129,6.7950410245347825,6.821483040950244,0.052060812067506367,137
MAP3K15,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
SH3KBP1,0.0001414735388357444,0.18703967685154765,8.163455701571543,8.35049537842309,0.022966679516945383,731
BCLAF3,1.1031452412636703e-05,0.017543859649122417,5.727626856270004,5.7451707159191265,0.05263157894740825,57
EIF1AX,0.0001168946887233784,0.11946874605325064,8.130606404595166,8.250075150648417,0.06360409775922603,604
RPS6KA3,8.747748228968053e-05,0.08135361950899078,7.864667854451344,7.946021473960335,0.04580152283037866,452
CNKSR2,3.483616551358959e-06,0.0,4.058813890331201,4.058813890331201,0.11111111111110736,18
KLHL34,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
MBTPS2,5.4189590798917135e-06,0.07142857142857206,4.6644977792004605,4.7359263506290326,0.07142857142853844,28
YY2,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
SMS,4.935123447758525e-05,0.11342837535679262,7.3109105702908765,7.424338945647669,0.000765410835915304,255
PHEX,9.676712642663775e-07,0.3999999999999999,1.9219280948873623,2.321928094887362,0.0,5
PRDX4,2.361117884809961e-05,0.07995809428002865,6.6068867227733215,6.68684481705335,0.04098360655740335,122
ACOT9,2.9030137927991323e-05,0.1275488750216347,6.723655773757098,6.851204648778733,0.01081704165911734,150
SAT1,0.0017425824126908924,0.813132574921223,8.186649466630655,8.999782041551878,0.0081614283729876,9004
APOO,4.451287815625336e-06,0.04347826086956541,4.436605434317882,4.480083695187448,0.043478260869537336,23
CXorf58,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
KLHL15,2.438531585951271e-05,0.1984126984126986,6.6220824036414765,6.820495102054175,0.007936507936556772,126
EIF2S3,0.00013063562067596094,0.16941767833432664,8.142890697925186,8.312308376259512,0.02757454766046123,675
ZFX,2.709479539945857e-05,0.10539205358688175,6.701609424224058,6.80700147781094,0.06792696431659027,140
PDK3,1.1031452412636703e-05,-0.05263157894736814,5.727626856270004,5.674995277322636,0.052631578947340746,57
PCYT1B,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
POLA1,3.6771508042122342e-06,0.21052631578947345,3.9321380397593746,4.142664355548848,0.0,19
MAGEB10,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
CXorf21,2.477238436521926e-05,0.248085058610652,6.451057324168044,6.699142382778696,0.0449600586106944,128
GK,1.3353863446876009e-05,0.09789692032120989,5.865700000225075,5.963596920546285,0.0,69
TAB3,1.2192657929756355e-05,0.10722043654227775,5.7310930186693305,5.838313455211608,0.043728373050164464,63
DMD,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PRRG1,1.7418082756794795e-06,0.0,3.169925001442312,3.169925001442312,0.0,9
LANCL3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
